# NIST-based Proton Transport Lookup Table
# Material: Liquid water (density = 1.0 g/cm³)
# Energy range: 0.01 - 250.0 MeV
# Step length: 1.0 mm
#
# Column descriptions:
# 1: Energy [MeV] - Proton kinetic energy
# 2: StoppingPower [MeV/mm] - dE/dx from NIST PSTAR
# 3: LET [keV/um] - Linear Energy Transfer (same as stopping power)
# 4: Range [mm] - CSDA range integrated from stopping power
# 5: ScatteringAngle [rad] - RMS scattering angle per step (Highland formula)
# 6: ScatteringAngle [deg] - RMS scattering angle in degrees
# 7: Beta - v/c relativistic velocity
# 8: ResidualEnergy [MeV] - Energy after 1 mm step
#
Energy_MeV,StoppingPower_MeV_mm,LET_keV_um,Range_mm,ScatteringAngle_rad,ScatteringAngle_deg,Beta,ResidualEnergy_MeV
9.173623e+01,1.168440e+00,1.168440e+00,5.605689e+01,3.170419e-03,1.816516e-01,4.125468e-01,9.056779e+01
9.213689e+01,1.163578e+00,1.163578e+00,5.640051e+01,3.157217e-03,1.808952e-01,4.133280e-01,9.097332e+01
9.253756e+01,1.158756e+00,1.158756e+00,5.674556e+01,3.144129e-03,1.801453e-01,4.141069e-01,9.137881e+01
9.293823e+01,1.153976e+00,1.153976e+00,5.709205e+01,3.131154e-03,1.794019e-01,4.148834e-01,9.178425e+01
9.333890e+01,1.149235e+00,1.149235e+00,5.743997e+01,3.118291e-03,1.786649e-01,4.156575e-01,9.218966e+01
9.373957e+01,1.144535e+00,1.144535e+00,5.778933e+01,3.105536e-03,1.779341e-01,4.164293e-01,9.259503e+01
9.414023e+01,1.139873e+00,1.139873e+00,5.814011e+01,3.092891e-03,1.772096e-01,4.171988e-01,9.300036e+01
9.454090e+01,1.135250e+00,1.135250e+00,5.849233e+01,3.080352e-03,1.764912e-01,4.179659e-01,9.340565e+01
9.494157e+01,1.130665e+00,1.130665e+00,5.884598e+01,3.067919e-03,1.757788e-01,4.187308e-01,9.381090e+01
9.534224e+01,1.125686e+00,1.125686e+00,5.920112e+01,3.055590e-03,1.750724e-01,4.194934e-01,9.421655e+01
9.574290e+01,1.120676e+00,1.120676e+00,5.955785e+01,3.043364e-03,1.743719e-01,4.202537e-01,9.462223e+01
9.614357e+01,1.115709e+00,1.115709e+00,5.991617e+01,3.031239e-03,1.736772e-01,4.210118e-01,9.502786e+01
9.654424e+01,1.110785e+00,1.110785e+00,6.027608e+01,3.019215e-03,1.729883e-01,4.217676e-01,9.543346e+01
9.694491e+01,1.105902e+00,1.105902e+00,6.063758e+01,3.007291e-03,1.723051e-01,4.225212e-01,9.583901e+01
9.734558e+01,1.101061e+00,1.101061e+00,6.100067e+01,2.995464e-03,1.716274e-01,4.232726e-01,9.624451e+01
9.774624e+01,1.096261e+00,1.096261e+00,6.136536e+01,2.983734e-03,1.709553e-01,4.240218e-01,9.664998e+01
9.814691e+01,1.091501e+00,1.091501e+00,6.173164e+01,2.972099e-03,1.702887e-01,4.247687e-01,9.705541e+01
9.854758e+01,1.086782e+00,1.086782e+00,6.209951e+01,2.960559e-03,1.696275e-01,4.255136e-01,9.746080e+01
9.894825e+01,1.082102e+00,1.082102e+00,6.246898e+01,2.949112e-03,1.689717e-01,4.262562e-01,9.786615e+01
9.934891e+01,1.077460e+00,1.077460e+00,6.284005e+01,2.937757e-03,1.683211e-01,4.269967e-01,9.827145e+01
9.974958e+01,1.072857e+00,1.072857e+00,6.321271e+01,2.926494e-03,1.676757e-01,4.277351e-01,9.867673e+01
1.001503e+02,1.069194e+00,1.069194e+00,6.358680e+01,2.915320e-03,1.670355e-01,4.284713e-01,9.908106e+01
1.005509e+02,1.067052e+00,1.067052e+00,6.396192e+01,2.904235e-03,1.664004e-01,4.292055e-01,9.948387e+01
1.009516e+02,1.064924e+00,1.064924e+00,6.433778e+01,2.893237e-03,1.657703e-01,4.299375e-01,9.988666e+01
1.013523e+02,1.062808e+00,1.062808e+00,6.471440e+01,2.882327e-03,1.651452e-01,4.306675e-01,1.002894e+02
1.017529e+02,1.060705e+00,1.060705e+00,6.509176e+01,2.871502e-03,1.645249e-01,4.313953e-01,1.006922e+02
1.021536e+02,1.058614e+00,1.058614e+00,6.546987e+01,2.860762e-03,1.639096e-01,4.321211e-01,1.010950e+02
1.025543e+02,1.056535e+00,1.056535e+00,6.584873e+01,2.850105e-03,1.632990e-01,4.328449e-01,1.014977e+02
1.029549e+02,1.054468e+00,1.054468e+00,6.622833e+01,2.839532e-03,1.626932e-01,4.335666e-01,1.019005e+02
1.033556e+02,1.052414e+00,1.052414e+00,6.660867e+01,2.829040e-03,1.620920e-01,4.342863e-01,1.023032e+02
1.037563e+02,1.050371e+00,1.050371e+00,6.698975e+01,2.818629e-03,1.614955e-01,4.350039e-01,1.027059e+02
1.041569e+02,1.048341e+00,1.048341e+00,6.737157e+01,2.808298e-03,1.609036e-01,4.357196e-01,1.031086e+02
1.045576e+02,1.046322e+00,1.046322e+00,6.775413e+01,2.798045e-03,1.603162e-01,4.364332e-01,1.035113e+02
1.049583e+02,1.044314e+00,1.044314e+00,6.813743e+01,2.787871e-03,1.597333e-01,4.371449e-01,1.039139e+02
1.053589e+02,1.042318e+00,1.042318e+00,6.852146e+01,2.777774e-03,1.591547e-01,4.378546e-01,1.043166e+02
1.057596e+02,1.040334e+00,1.040334e+00,6.890623e+01,2.767753e-03,1.585806e-01,4.385623e-01,1.047193e+02
1.061603e+02,1.038360e+00,1.038360e+00,6.929173e+01,2.757808e-03,1.580108e-01,4.392681e-01,1.051219e+02
1.065609e+02,1.036398e+00,1.036398e+00,6.967796e+01,2.747938e-03,1.574452e-01,4.399720e-01,1.055245e+02
1.069616e+02,1.034447e+00,1.034447e+00,7.006492e+01,2.738141e-03,1.568839e-01,4.406739e-01,1.059272e+02
1.073623e+02,1.032507e+00,1.032507e+00,7.045261e+01,2.728417e-03,1.563268e-01,4.413739e-01,1.063298e+02
1.077629e+02,1.030577e+00,1.030577e+00,7.084103e+01,2.718765e-03,1.557738e-01,4.420719e-01,1.067324e+02
1.081636e+02,1.028659e+00,1.028659e+00,7.123017e+01,2.709184e-03,1.552248e-01,4.427681e-01,1.071349e+02
1.085643e+02,1.026751e+00,1.026751e+00,7.162004e+01,2.699674e-03,1.546799e-01,4.434624e-01,1.075375e+02
1.089649e+02,1.024853e+00,1.024853e+00,7.201063e+01,2.690234e-03,1.541391e-01,4.441548e-01,1.079401e+02
1.093656e+02,1.022967e+00,1.022967e+00,7.240194e+01,2.680863e-03,1.536021e-01,4.448453e-01,1.083426e+02
1.097663e+02,1.021090e+00,1.021090e+00,7.279397e+01,2.671559e-03,1.530691e-01,4.455340e-01,1.087452e+02
1.101669e+02,1.018923e+00,1.018923e+00,7.318678e+01,2.662324e-03,1.525399e-01,4.462208e-01,1.091480e+02
1.105676e+02,1.016349e+00,1.016349e+00,7.358050e+01,2.653155e-03,1.520146e-01,4.469058e-01,1.095513e+02
1.109683e+02,1.013791e+00,1.013791e+00,7.397522e+01,2.644052e-03,1.514930e-01,4.475890e-01,1.099545e+02
1.113689e+02,1.011248e+00,1.011248e+00,7.437094e+01,2.635015e-03,1.509752e-01,4.482703e-01,1.103577e+02
1.117696e+02,1.008721e+00,1.008721e+00,7.476764e+01,2.626042e-03,1.504611e-01,4.489498e-01,1.107609e+02
1.121703e+02,1.006209e+00,1.006209e+00,7.516534e+01,2.617133e-03,1.499506e-01,4.496275e-01,1.111641e+02
1.125710e+02,1.003712e+00,1.003712e+00,7.556403e+01,2.608287e-03,1.494438e-01,4.503035e-01,1.115672e+02
1.129716e+02,1.001231e+00,1.001231e+00,7.596371e+01,2.599503e-03,1.489406e-01,4.509776e-01,1.119704e+02
1.133723e+02,9.987641e-01,9.987641e-01,7.636438e+01,2.590782e-03,1.484409e-01,4.516500e-01,1.123735e+02
1.137730e+02,9.963121e-01,9.963121e-01,7.676604e+01,2.582122e-03,1.479447e-01,4.523206e-01,1.127766e+02
1.141736e+02,9.938748e-01,9.938748e-01,7.716868e+01,2.573522e-03,1.474520e-01,4.529894e-01,1.131797e+02
1.145743e+02,9.914519e-01,9.914519e-01,7.757231e+01,2.564983e-03,1.469627e-01,4.536565e-01,1.135828e+02
1.149750e+02,9.890433e-01,9.890433e-01,7.797692e+01,2.556503e-03,1.464768e-01,4.543219e-01,1.139859e+02
1.153756e+02,9.866490e-01,9.866490e-01,7.838252e+01,2.548081e-03,1.459943e-01,4.549855e-01,1.143890e+02
1.157763e+02,9.842687e-01,9.842687e-01,7.878910e+01,2.539718e-03,1.455151e-01,4.556474e-01,1.147920e+02
1.161770e+02,9.819024e-01,9.819024e-01,7.919666e+01,2.531412e-03,1.450392e-01,4.563076e-01,1.151951e+02
1.165776e+02,9.795498e-01,9.795498e-01,7.960520e+01,2.523163e-03,1.445666e-01,4.569661e-01,1.155981e+02
1.169783e+02,9.772110e-01,9.772110e-01,8.001473e+01,2.514970e-03,1.440972e-01,4.576229e-01,1.160011e+02
1.173790e+02,9.748857e-01,9.748857e-01,8.042523e+01,2.506833e-03,1.436310e-01,4.582780e-01,1.164041e+02
1.177796e+02,9.725738e-01,9.725738e-01,8.083670e+01,2.498751e-03,1.431679e-01,4.589314e-01,1.168071e+02
1.181803e+02,9.702752e-01,9.702752e-01,8.124916e+01,2.490724e-03,1.427080e-01,4.595831e-01,1.172100e+02
1.185810e+02,9.679898e-01,9.679898e-01,8.166259e+01,2.482751e-03,1.422512e-01,4.602332e-01,1.176130e+02
1.189816e+02,9.657175e-01,9.657175e-01,8.207699e+01,2.474832e-03,1.417974e-01,4.608817e-01,1.180159e+02
1.193823e+02,9.634581e-01,9.634581e-01,8.249237e+01,2.466965e-03,1.413467e-01,4.615285e-01,1.184188e+02
1.197830e+02,9.612116e-01,9.612116e-01,8.290872e+01,2.459151e-03,1.408990e-01,4.621736e-01,1.188218e+02
1.201836e+02,9.588171e-01,9.588171e-01,8.332607e+01,2.451389e-03,1.404542e-01,4.628171e-01,1.192248e+02
1.205843e+02,9.562475e-01,9.562475e-01,8.374451e+01,2.443678e-03,1.400124e-01,4.634590e-01,1.196281e+02
1.209850e+02,9.536932e-01,9.536932e-01,8.416407e+01,2.436018e-03,1.395736e-01,4.640993e-01,1.200313e+02
1.213856e+02,9.511543e-01,9.511543e-01,8.458475e+01,2.428409e-03,1.391376e-01,4.647380e-01,1.204345e+02
1.217863e+02,9.486304e-01,9.486304e-01,8.500656e+01,2.420849e-03,1.387044e-01,4.653751e-01,1.208377e+02
1.221870e+02,9.461214e-01,9.461214e-01,8.542948e+01,2.413339e-03,1.382741e-01,4.660106e-01,1.212409e+02
1.225876e+02,9.436273e-01,9.436273e-01,8.585352e+01,2.405878e-03,1.378466e-01,4.666445e-01,1.216440e+02
1.229883e+02,9.411478e-01,9.411478e-01,8.627869e+01,2.398465e-03,1.374219e-01,4.672768e-01,1.220472e+02
1.233890e+02,9.386829e-01,9.386829e-01,8.670497e+01,2.391100e-03,1.369999e-01,4.679076e-01,1.224503e+02
1.237896e+02,9.362324e-01,9.362324e-01,8.713237e+01,2.383783e-03,1.365807e-01,4.685367e-01,1.228534e+02
1.241903e+02,9.337962e-01,9.337962e-01,8.756088e+01,2.376513e-03,1.361641e-01,4.691644e-01,1.232565e+02
1.245910e+02,9.313742e-01,9.313742e-01,8.799051e+01,2.369289e-03,1.357503e-01,4.697905e-01,1.236596e+02
1.249917e+02,9.289662e-01,9.289662e-01,8.842126e+01,2.362111e-03,1.353390e-01,4.704150e-01,1.240627e+02
1.253923e+02,9.265720e-01,9.265720e-01,8.885312e+01,2.354979e-03,1.349304e-01,4.710381e-01,1.244657e+02
1.257930e+02,9.241917e-01,9.241917e-01,8.928610e+01,2.347893e-03,1.345244e-01,4.716596e-01,1.248688e+02
1.261937e+02,9.218250e-01,9.218250e-01,8.972018e+01,2.340851e-03,1.341209e-01,4.722795e-01,1.252718e+02
1.265943e+02,9.194719e-01,9.194719e-01,9.015539e+01,2.333854e-03,1.337200e-01,4.728980e-01,1.256749e+02
1.269950e+02,9.171321e-01,9.171321e-01,9.059170e+01,2.326900e-03,1.333216e-01,4.735150e-01,1.260779e+02
1.273957e+02,9.148057e-01,9.148057e-01,9.102913e+01,2.319991e-03,1.329257e-01,4.741305e-01,1.264809e+02
1.277963e+02,9.124924e-01,9.124924e-01,9.146766e+01,2.313124e-03,1.325322e-01,4.747444e-01,1.268838e+02
1.281970e+02,9.101923e-01,9.101923e-01,9.190731e+01,2.306300e-03,1.321413e-01,4.753569e-01,1.272868e+02
1.285977e+02,9.079050e-01,9.079050e-01,9.234806e+01,2.299519e-03,1.317527e-01,4.759679e-01,1.276898e+02
1.289983e+02,9.056306e-01,9.056306e-01,9.278993e+01,2.292779e-03,1.313666e-01,4.765775e-01,1.280927e+02
1.293990e+02,9.033689e-01,9.033689e-01,9.323290e+01,2.286081e-03,1.309828e-01,4.771856e-01,1.284956e+02
1.297997e+02,9.011198e-01,9.011198e-01,9.367698e+01,2.279425e-03,1.306014e-01,4.777922e-01,1.288985e+02
1.302003e+02,8.991502e-01,8.991502e-01,9.412210e+01,2.272809e-03,1.302223e-01,4.783974e-01,1.293012e+02
1.306010e+02,8.974570e-01,8.974570e-01,9.456812e+01,2.266233e-03,1.298456e-01,4.790011e-01,1.297035e+02
1.310017e+02,8.957721e-01,8.957721e-01,9.501499e+01,2.259698e-03,1.294711e-01,4.796034e-01,1.301059e+02
1.314023e+02,8.940956e-01,8.940956e-01,9.546270e+01,2.253202e-03,1.290990e-01,4.802043e-01,1.305082e+02
1.318030e+02,8.924272e-01,8.924272e-01,9.591124e+01,2.246746e-03,1.287290e-01,4.808037e-01,1.309106e+02
1.322037e+02,8.907670e-01,8.907670e-01,9.636062e+01,2.240328e-03,1.283613e-01,4.814017e-01,1.313129e+02
1.326043e+02,8.891150e-01,8.891150e-01,9.681084e+01,2.233949e-03,1.279959e-01,4.819983e-01,1.317152e+02
1.330050e+02,8.874709e-01,8.874709e-01,9.726190e+01,2.227609e-03,1.276326e-01,4.825936e-01,1.321175e+02
1.334057e+02,8.858348e-01,8.858348e-01,9.771378e+01,2.221306e-03,1.272715e-01,4.831874e-01,1.325198e+02
1.338063e+02,8.842067e-01,8.842067e-01,9.816651e+01,2.215041e-03,1.269125e-01,4.837798e-01,1.329221e+02
1.342070e+02,8.825863e-01,8.825863e-01,9.862006e+01,2.208813e-03,1.265557e-01,4.843708e-01,1.333244e+02
1.346077e+02,8.809738e-01,8.809738e-01,9.907444e+01,2.202623e-03,1.262010e-01,4.849604e-01,1.337267e+02
1.350083e+02,8.793690e-01,8.793690e-01,9.952966e+01,2.196468e-03,1.258484e-01,4.855487e-01,1.341290e+02
1.354090e+02,8.777719e-01,8.777719e-01,9.998571e+01,2.190350e-03,1.254978e-01,4.861356e-01,1.345312e+02
1.358097e+02,8.761823e-01,8.761823e-01,1.004426e+02,2.184268e-03,1.251494e-01,4.867211e-01,1.349335e+02
1.362104e+02,8.746003e-01,8.746003e-01,1.009003e+02,2.178222e-03,1.248029e-01,4.873053e-01,1.353358e+02
1.366110e+02,8.730258e-01,8.730258e-01,1.013588e+02,2.172211e-03,1.244585e-01,4.878882e-01,1.357380e+02
1.370117e+02,8.714588e-01,8.714588e-01,1.018182e+02,2.166235e-03,1.241161e-01,4.884696e-01,1.361402e+02
1.374124e+02,8.698991e-01,8.698991e-01,1.022783e+02,2.160293e-03,1.237757e-01,4.890498e-01,1.365425e+02
1.378130e+02,8.683467e-01,8.683467e-01,1.027393e+02,2.154386e-03,1.234373e-01,4.896286e-01,1.369447e+02
1.382137e+02,8.668016e-01,8.668016e-01,1.032012e+02,2.148514e-03,1.231008e-01,4.902061e-01,1.373469e+02
1.386144e+02,8.652637e-01,8.652637e-01,1.036638e+02,2.142675e-03,1.227662e-01,4.907822e-01,1.377491e+02
1.390150e+02,8.637330e-01,8.637330e-01,1.041273e+02,2.136869e-03,1.224336e-01,4.913571e-01,1.381513e+02
1.394157e+02,8.622093e-01,8.622093e-01,1.045916e+02,2.131097e-03,1.221028e-01,4.919306e-01,1.385535e+02
1.398164e+02,8.606928e-01,8.606928e-01,1.050567e+02,2.125357e-03,1.217740e-01,4.925028e-01,1.389557e+02
1.402170e+02,8.590809e-01,8.590809e-01,1.055226e+02,2.119651e-03,1.214470e-01,4.930737e-01,1.393579e+02
1.406177e+02,8.573903e-01,8.573903e-01,1.059895e+02,2.113976e-03,1.211219e-01,4.936434e-01,1.397603e+02
1.410184e+02,8.557079e-01,8.557079e-01,1.064573e+02,2.108334e-03,1.207986e-01,4.942117e-01,1.401627e+02
1.414190e+02,8.540335e-01,8.540335e-01,1.069259e+02,2.102723e-03,1.204772e-01,4.947787e-01,1.405650e+02
1.418197e+02,8.523671e-01,8.523671e-01,1.073955e+02,2.097145e-03,1.201575e-01,4.953445e-01,1.409673e+02
1.422204e+02,8.507087e-01,8.507087e-01,1.078661e+02,2.091597e-03,1.198397e-01,4.959090e-01,1.413697e+02
1.426210e+02,8.490582e-01,8.490582e-01,1.083375e+02,2.086080e-03,1.195236e-01,4.964723e-01,1.417720e+02
1.430217e+02,8.474154e-01,8.474154e-01,1.088099e+02,2.080595e-03,1.192093e-01,4.970342e-01,1.421743e+02
1.434224e+02,8.457805e-01,8.457805e-01,1.092831e+02,2.075139e-03,1.188967e-01,4.975949e-01,1.425766e+02
1.438230e+02,8.441532e-01,8.441532e-01,1.097573e+02,2.069714e-03,1.185859e-01,4.981544e-01,1.429789e+02
1.442237e+02,8.425336e-01,8.425336e-01,1.102324e+02,2.064319e-03,1.182768e-01,4.987126e-01,1.433812e+02
1.446244e+02,8.409215e-01,8.409215e-01,1.107084e+02,2.058954e-03,1.179694e-01,4.992696e-01,1.437835e+02
1.450250e+02,8.393170e-01,8.393170e-01,1.111853e+02,2.053618e-03,1.176637e-01,4.998253e-01,1.441857e+02
1.454257e+02,8.377200e-01,8.377200e-01,1.116632e+02,2.048312e-03,1.173596e-01,5.003798e-01,1.445880e+02
1.458264e+02,8.361304e-01,8.361304e-01,1.121419e+02,2.043034e-03,1.170572e-01,5.009331e-01,1.449902e+02
1.462270e+02,8.345481e-01,8.345481e-01,1.126215e+02,2.037786e-03,1.167565e-01,5.014851e-01,1.453925e+02
1.466277e+02,8.329732e-01,8.329732e-01,1.131021e+02,2.032565e-03,1.164574e-01,5.020359e-01,1.457947e+02
1.470284e+02,8.314055e-01,8.314055e-01,1.135836e+02,2.027374e-03,1.161599e-01,5.025856e-01,1.461970e+02
1.474290e+02,8.298450e-01,8.298450e-01,1.140659e+02,2.022210e-03,1.158641e-01,5.031340e-01,1.465992e+02
1.478297e+02,8.282917e-01,8.282917e-01,1.145492e+02,2.017074e-03,1.155698e-01,5.036812e-01,1.470014e+02
1.482304e+02,8.267455e-01,8.267455e-01,1.150334e+02,2.011966e-03,1.152771e-01,5.042272e-01,1.474036e+02
1.486311e+02,8.252063e-01,8.252063e-01,1.155185e+02,2.006885e-03,1.149860e-01,5.047720e-01,1.478058e+02
1.490317e+02,8.236742e-01,8.236742e-01,1.160045e+02,2.001831e-03,1.146965e-01,5.053156e-01,1.482080e+02
1.494324e+02,8.221489e-01,8.221489e-01,1.164913e+02,1.996804e-03,1.144085e-01,5.058581e-01,1.486102e+02
1.498331e+02,8.206306e-01,8.206306e-01,1.169791e+02,1.991804e-03,1.141220e-01,5.063993e-01,1.490124e+02
1.502337e+02,8.190113e-01,8.190113e-01,1.174679e+02,1.986831e-03,1.138370e-01,5.069394e-01,1.494147e+02
1.506344e+02,8.173227e-01,8.173227e-01,1.179576e+02,1.981884e-03,1.135536e-01,5.074783e-01,1.498171e+02
1.510351e+02,8.156421e-01,8.156421e-01,1.184483e+02,1.976963e-03,1.132716e-01,5.080161e-01,1.502194e+02
1.514357e+02,8.139694e-01,8.139694e-01,1.189400e+02,1.972068e-03,1.129912e-01,5.085527e-01,1.506218e+02
1.518364e+02,8.123045e-01,8.123045e-01,1.194328e+02,1.967198e-03,1.127122e-01,5.090881e-01,1.510241e+02
1.522371e+02,8.106473e-01,8.106473e-01,1.199265e+02,1.962354e-03,1.124346e-01,5.096224e-01,1.514264e+02
1.526377e+02,8.089979e-01,8.089979e-01,1.204213e+02,1.957536e-03,1.121585e-01,5.101555e-01,1.518287e+02
1.530384e+02,8.073562e-01,8.073562e-01,1.209171e+02,1.952742e-03,1.118839e-01,5.106875e-01,1.522310e+02
1.534391e+02,8.057221e-01,8.057221e-01,1.214138e+02,1.947974e-03,1.116107e-01,5.112184e-01,1.526333e+02
1.538397e+02,8.040955e-01,8.040955e-01,1.219116e+02,1.943230e-03,1.113389e-01,5.117481e-01,1.530356e+02
1.542404e+02,8.024765e-01,8.024765e-01,1.224104e+02,1.938510e-03,1.110685e-01,5.122767e-01,1.534379e+02
1.546411e+02,8.008649e-01,8.008649e-01,1.229102e+02,1.933815e-03,1.107995e-01,5.128042e-01,1.538402e+02
1.550417e+02,7.992607e-01,7.992607e-01,1.234110e+02,1.929144e-03,1.105318e-01,5.133305e-01,1.542425e+02
1.554424e+02,7.976638e-01,7.976638e-01,1.239128e+02,1.924498e-03,1.102656e-01,5.138557e-01,1.546447e+02
1.558431e+02,7.960742e-01,7.960742e-01,1.244156e+02,1.919874e-03,1.100007e-01,5.143799e-01,1.550470e+02
1.562437e+02,7.944919e-01,7.944919e-01,1.249194e+02,1.915275e-03,1.097372e-01,5.149029e-01,1.554492e+02
1.566444e+02,7.929167e-01,7.929167e-01,1.254242e+02,1.910699e-03,1.094750e-01,5.154248e-01,1.558515e+02
1.570451e+02,7.913487e-01,7.913487e-01,1.259300e+02,1.906146e-03,1.092141e-01,5.159456e-01,1.562537e+02
1.574457e+02,7.897877e-01,7.897877e-01,1.264368e+02,1.901616e-03,1.089546e-01,5.164653e-01,1.566560e+02
1.578464e+02,7.882338e-01,7.882338e-01,1.269446e+02,1.897109e-03,1.086963e-01,5.169839e-01,1.570582e+02
1.582471e+02,7.866869e-01,7.866869e-01,1.274534e+02,1.892624e-03,1.084394e-01,5.175014e-01,1.574604e+02
1.586477e+02,7.851469e-01,7.851469e-01,1.279633e+02,1.888162e-03,1.081837e-01,5.180179e-01,1.578626e+02
1.590484e+02,7.836138e-01,7.836138e-01,1.284741e+02,1.883723e-03,1.079294e-01,5.185333e-01,1.582648e+02
1.594491e+02,7.820875e-01,7.820875e-01,1.289859e+02,1.879306e-03,1.076763e-01,5.190476e-01,1.586670e+02
1.598497e+02,7.805681e-01,7.805681e-01,1.294987e+02,1.874910e-03,1.074245e-01,5.195608e-01,1.590692e+02
1.602504e+02,7.789415e-01,7.789415e-01,1.300125e+02,1.870537e-03,1.071739e-01,5.200729e-01,1.594715e+02
1.606511e+02,7.772542e-01,7.772542e-01,1.305274e+02,1.866185e-03,1.069245e-01,5.205840e-01,1.598738e+02
1.610518e+02,7.755749e-01,7.755749e-01,1.310435e+02,1.861855e-03,1.066764e-01,5.210941e-01,1.602762e+02
1.614524e+02,7.739033e-01,7.739033e-01,1.315607e+02,1.857546e-03,1.064296e-01,5.216030e-01,1.606785e+02
1.618531e+02,7.722394e-01,7.722394e-01,1.320789e+02,1.853259e-03,1.061839e-01,5.221110e-01,1.610808e+02
1.622538e+02,7.705832e-01,7.705832e-01,1.325983e+02,1.848992e-03,1.059394e-01,5.226179e-01,1.614832e+02
1.626544e+02,7.689346e-01,7.689346e-01,1.331188e+02,1.844746e-03,1.056962e-01,5.231237e-01,1.618855e+02
1.630551e+02,7.672936e-01,7.672936e-01,1.336405e+02,1.840521e-03,1.054541e-01,5.236285e-01,1.622878e+02
1.634558e+02,7.656602e-01,7.656602e-01,1.341632e+02,1.836317e-03,1.052132e-01,5.241322e-01,1.626901e+02
1.638564e+02,7.640341e-01,7.640341e-01,1.346871e+02,1.832133e-03,1.049735e-01,5.246350e-01,1.630924e+02
1.642571e+02,7.624155e-01,7.624155e-01,1.352120e+02,1.827970e-03,1.047349e-01,5.251367e-01,1.634947e+02
1.646578e+02,7.608043e-01,7.608043e-01,1.357381e+02,1.823826e-03,1.044975e-01,5.256373e-01,1.638970e+02
1.650584e+02,7.592004e-01,7.592004e-01,1.362653e+02,1.819703e-03,1.042613e-01,5.261370e-01,1.642992e+02
1.654591e+02,7.576037e-01,7.576037e-01,1.367936e+02,1.815599e-03,1.040262e-01,5.266356e-01,1.647015e+02
1.658598e+02,7.560142e-01,7.560142e-01,1.373230e+02,1.811515e-03,1.037922e-01,5.271333e-01,1.651038e+02
1.662604e+02,7.544319e-01,7.544319e-01,1.378535e+02,1.807451e-03,1.035593e-01,5.276299e-01,1.655060e+02
1.666611e+02,7.528567e-01,7.528567e-01,1.383852e+02,1.803406e-03,1.033276e-01,5.281255e-01,1.659082e+02
1.670618e+02,7.512886e-01,7.512886e-01,1.389179e+02,1.799380e-03,1.030969e-01,5.286201e-01,1.663105e+02
1.674624e+02,7.497274e-01,7.497274e-01,1.394518e+02,1.795374e-03,1.028673e-01,5.291137e-01,1.667127e+02
1.678631e+02,7.481733e-01,7.481733e-01,1.399868e+02,1.791386e-03,1.026389e-01,5.296063e-01,1.671149e+02
1.682638e+02,7.466260e-01,7.466260e-01,1.405229e+02,1.787418e-03,1.024115e-01,5.300979e-01,1.675171e+02
1.686644e+02,7.450856e-01,7.450856e-01,1.410601e+02,1.783468e-03,1.021852e-01,5.305885e-01,1.679194e+02
1.690651e+02,7.435520e-01,7.435520e-01,1.415984e+02,1.779537e-03,1.019599e-01,5.310782e-01,1.683216e+02
1.694658e+02,7.420253e-01,7.420253e-01,1.421378e+02,1.775624e-03,1.017358e-01,5.315668e-01,1.687238e+02
1.698664e+02,7.405052e-01,7.405052e-01,1.426783e+02,1.771729e-03,1.015126e-01,5.320545e-01,1.691259e+02
1.702671e+02,7.388713e-01,7.388713e-01,1.432200e+02,1.767853e-03,1.012905e-01,5.325412e-01,1.695282e+02
1.706678e+02,7.371849e-01,7.371849e-01,1.437628e+02,1.763995e-03,1.010695e-01,5.330270e-01,1.699306e+02
1.710684e+02,7.355062e-01,7.355062e-01,1.443070e+02,1.760155e-03,1.008495e-01,5.335118e-01,1.703329e+02
1.714691e+02,7.338353e-01,7.338353e-01,1.448523e+02,1.756333e-03,1.006304e-01,5.339956e-01,1.707353e+02
1.718698e+02,7.321720e-01,7.321720e-01,1.453990e+02,1.752528e-03,1.004125e-01,5.344784e-01,1.711376e+02
1.722705e+02,7.305164e-01,7.305164e-01,1.459468e+02,1.748741e-03,1.001955e-01,5.349603e-01,1.715399e+02
1.726711e+02,7.288684e-01,7.288684e-01,1.464959e+02,1.744971e-03,9.997949e-02,5.354412e-01,1.719423e+02
1.730718e+02,7.272279e-01,7.272279e-01,1.470462e+02,1.741219e-03,9.976451e-02,5.359212e-01,1.723446e+02
1.734725e+02,7.255948e-01,7.255948e-01,1.475978e+02,1.737484e-03,9.955050e-02,5.364002e-01,1.727469e+02
1.738731e+02,7.239692e-01,7.239692e-01,1.481506e+02,1.733766e-03,9.933748e-02,5.368783e-01,1.731492e+02
1.742738e+02,7.223510e-01,7.223510e-01,1.487047e+02,1.730065e-03,9.912543e-02,5.373555e-01,1.735514e+02
1.746745e+02,7.207400e-01,7.207400e-01,1.492600e+02,1.726381e-03,9.891435e-02,5.378317e-01,1.739537e+02
1.750751e+02,7.191364e-01,7.191364e-01,1.498165e+02,1.722714e-03,9.870423e-02,5.383070e-01,1.743560e+02
1.754758e+02,7.175399e-01,7.175399e-01,1.503743e+02,1.719063e-03,9.849506e-02,5.387813e-01,1.747583e+02
1.758765e+02,7.159507e-01,7.159507e-01,1.509333e+02,1.715429e-03,9.828684e-02,5.392547e-01,1.751605e+02
1.762771e+02,7.143685e-01,7.143685e-01,1.514935e+02,1.711811e-03,9.807956e-02,5.397272e-01,1.755628e+02
